queryID,query_name,qstart,qend,refID,ref_name,rstart,rend,identity,evalue,qproduct,qgeneID,rproduct,rgeneID,merged_query,merged_query_name,merged_ref,merged_ref_name
saurus,Saurus_contig_1,24977,24116,gadget,Gadget_contig_1,25941,25002,83.6,5.77E-171,dCMP deaminase,VCKTMGAM_CDS_0041,dCMP deaminase,IFXVGPNG_CDS_0046,saurus - VCKTMGAM_CDS_0041,saurus - VCKTMGAM_CDS_0041 - dCMP deaminase,gadget - IFXVGPNG_CDS_0046,gadget - IFXVGPNG_CDS_0046 - dCMP deaminase
saurus,Saurus_contig_1,26382,25977,gadget,Gadget_contig_1,27574,26677,90.9,2.30E-80,nucleotide pyrophosphohydrolase,VCKTMGAM_CDS_0044,nucleotide pyrophosphohydrolase,IFXVGPNG_CDS_0048,saurus - VCKTMGAM_CDS_0044,saurus - VCKTMGAM_CDS_0044 - nucleotide pyrophosphohydrolase,gadget - IFXVGPNG_CDS_0048,gadget - IFXVGPNG_CDS_0048 - nucleotide pyrophosphohydrolase
saurus,Saurus_contig_1,27239,26870,gadget,Gadget_contig_1,28136,27791,79.1,1.52E-54,hypothetical protein,VCKTMGAM_CDS_0047,hypothetical protein,IFXVGPNG_CDS_0051,saurus - VCKTMGAM_CDS_0047,saurus - VCKTMGAM_CDS_0047 - hypothetical protein,gadget - IFXVGPNG_CDS_0051,gadget - IFXVGPNG_CDS_0051 - hypothetical protein
saurus,Saurus_contig_1,0,666,infector,Infector_contig_1,0,303,98.8,2.22E-63,terminase large subunit,VCKTMGAM_CDS_0001,terminase large subunit,IHDRJJQR_CDS_0001,saurus - VCKTMGAM_CDS_0001,saurus - VCKTMGAM_CDS_0001 - terminase large subunit,infector - IHDRJJQR_CDS_0001,infector - IHDRJJQR_CDS_0001 - terminase large subunit
saurus,Saurus_contig_1,566,1592,infector,Infector_contig_1,412,976,78,4.02E-95,terminase large subunit,VCKTMGAM_CDS_0002,terminase large subunit,IHDRJJQR_CDS_0002,saurus - VCKTMGAM_CDS_0002,saurus - VCKTMGAM_CDS_0002 - terminase large subunit,infector - IHDRJJQR_CDS_0002,infector - IHDRJJQR_CDS_0002 - terminase large subunit
saurus,Saurus_contig_1,2934,3735,infector,Infector_contig_1,2864,3698,91.1,5.33E-128,head scaffolding protein,VCKTMGAM_CDS_0005,head scaffolding protein,IHDRJJQR_CDS_0008,saurus - VCKTMGAM_CDS_0005,saurus - VCKTMGAM_CDS_0005 - head scaffolding protein,infector - IHDRJJQR_CDS_0008,infector - IHDRJJQR_CDS_0008 - head scaffolding protein
saurus,Saurus_contig_1,3790,4909,infector,Infector_contig_1,3543,4668,88.3,1.24E-143,major head protein,VCKTMGAM_CDS_0006,major head protein,IHDRJJQR_CDS_0009,saurus - VCKTMGAM_CDS_0006,saurus - VCKTMGAM_CDS_0006 - major head protein,infector - IHDRJJQR_CDS_0009,infector - IHDRJJQR_CDS_0009 - major head protein
saurus,Saurus_contig_1,5158,5560,infector,Infector_contig_1,5017,5344,38.9,8.24E-17,hypothetical protein,VCKTMGAM_CDS_0009,hypothetical protein,IHDRJJQR_CDS_0011,saurus - VCKTMGAM_CDS_0009,saurus - VCKTMGAM_CDS_0009 - hypothetical protein,infector - IHDRJJQR_CDS_0011,infector - IHDRJJQR_CDS_0011 - hypothetical protein
saurus,Saurus_contig_1,5563,6124,infector,Infector_contig_1,5347,5731,72.2,2.14E-47,head-tail adaptor Ad1,VCKTMGAM_CDS_0010,head-tail adaptor Ad1,IHDRJJQR_CDS_0012,saurus - VCKTMGAM_CDS_0010,saurus - VCKTMGAM_CDS_0010 - head-tail adaptor Ad1,infector - IHDRJJQR_CDS_0012,infector - IHDRJJQR_CDS_0012 - head-tail adaptor Ad1
saurus,Saurus_contig_1,12075,12675,infector,Infector_contig_1,11837,12905,46.3,3.35E-57,virion structural protein,VCKTMGAM_CDS_0021,virion structural protein,IHDRJJQR_CDS_0025,saurus - VCKTMGAM_CDS_0021,saurus - VCKTMGAM_CDS_0021 - virion structural protein,infector - IHDRJJQR_CDS_0025,infector - IHDRJJQR_CDS_0025 - virion structural protein
saurus,Saurus_contig_1,13159,13621,infector,Infector_contig_1,13126,13369,71,9.63E-33,HNH endonuclease,VCKTMGAM_CDS_0023,tail fiber protein,IHDRJJQR_CDS_0027,saurus - VCKTMGAM_CDS_0023,saurus - VCKTMGAM_CDS_0023 - HNH endonuclease,infector - IHDRJJQR_CDS_0027,infector - IHDRJJQR_CDS_0027 - tail fiber protein
saurus,Saurus_contig_1,14732,15182,infector,Infector_contig_1,15526,15952,45.6,9.82E-31,tail fiber assembly,VCKTMGAM_CDS_0025,Reverse transcriptase,IHDRJJQR_CDS_0031,saurus - VCKTMGAM_CDS_0025,saurus - VCKTMGAM_CDS_0025 - tail fiber assembly,infector - IHDRJJQR_CDS_0031,infector - IHDRJJQR_CDS_0031 - Reverse transcriptase
saurus,Saurus_contig_1,16496,19598,infector,Infector_contig_1,16891,20389,75.1,0,central tail fiber J,VCKTMGAM_CDS_0029,central tail fiber J,IHDRJJQR_CDS_0034,saurus - VCKTMGAM_CDS_0029,saurus - VCKTMGAM_CDS_0029 - central tail fiber J,infector - IHDRJJQR_CDS_0034,infector - IHDRJJQR_CDS_0034 - central tail fiber J
saurus,Saurus_contig_1,31677,31560,infector,Infector_contig_1,32425,32311,76.9,1.38E-10,hypothetical protein,VCKTMGAM_CDS_0053,hypothetical protein,IHDRJJQR_CDS_0059,saurus - VCKTMGAM_CDS_0053,saurus - VCKTMGAM_CDS_0053 - hypothetical protein,infector - IHDRJJQR_CDS_0059,infector - IHDRJJQR_CDS_0059 - hypothetical protein
saurus,Saurus_contig_1,32945,32327,infector,Infector_contig_1,33346,32887,87.5,5.12E-90,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,VCKTMGAM_CDS_0056,Gp2.5-like ssDNA binding protein and ssDNA annealing protein,IHDRJJQR_CDS_0062,saurus - VCKTMGAM_CDS_0056,saurus - VCKTMGAM_CDS_0056 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein,infector - IHDRJJQR_CDS_0062,infector - IHDRJJQR_CDS_0062 - Gp2.5-like ssDNA binding protein and ssDNA annealing protein
saurus,Saurus_contig_1,34037,33743,infector,Infector_contig_1,34450,34210,67.7,6.15E-14,hypothetical protein,VCKTMGAM_CDS_0059,hypothetical protein,IHDRJJQR_CDS_0066,saurus - VCKTMGAM_CDS_0059,saurus - VCKTMGAM_CDS_0059 - hypothetical protein,infector - IHDRJJQR_CDS_0066,infector - IHDRJJQR_CDS_0066 - hypothetical protein
saurus,Saurus_contig_1,21725,22046,infector,Infector_contig_1,22495,22816,75.4,2.05E-52,hypothetical protein,VCKTMGAM_CDS_0036,hypothetical protein,IHDRJJQR_CDS_0042,saurus - VCKTMGAM_CDS_0036,saurus - VCKTMGAM_CDS_0036 - hypothetical protein,infector - IHDRJJQR_CDS_0042,infector - IHDRJJQR_CDS_0042 - hypothetical protein
saurus,Saurus_contig_1,22478,22961,infector,Infector_contig_1,23278,23731,82.6,1.14E-84,endolysin,VCKTMGAM_CDS_0038,endolysin,IHDRJJQR_CDS_0044,saurus - VCKTMGAM_CDS_0038,saurus - VCKTMGAM_CDS_0038 - endolysin,infector - IHDRJJQR_CDS_0044,infector - IHDRJJQR_CDS_0044 - endolysin
saurus,Saurus_contig_1,23641,23179,infector,Infector_contig_1,24410,23681,72.1,1.30E-71,hypothetical protein,VCKTMGAM_CDS_0039,endolysin,IHDRJJQR_CDS_0044,saurus - VCKTMGAM_CDS_0039,saurus - VCKTMGAM_CDS_0039 - hypothetical protein,infector - IHDRJJQR_CDS_0044,infector - IHDRJJQR_CDS_0044 - endolysin
saurus,Saurus_contig_1,24977,24116,infector,Infector_contig_1,26242,25048,83.7,1.57E-125,dCMP deaminase,VCKTMGAM_CDS_0041,hypothetical protein,IHDRJJQR_CDS_0047,saurus - VCKTMGAM_CDS_0041,saurus - VCKTMGAM_CDS_0041 - dCMP deaminase,infector - IHDRJJQR_CDS_0047,infector - IHDRJJQR_CDS_0047 - hypothetical protein
saurus,Saurus_contig_1,25981,25462,infector,Infector_contig_1,26570,26108,63.2,4.48E-50,hypothetical protein,VCKTMGAM_CDS_0043,thymidylate synthase,IHDRJJQR_CDS_0048,saurus - VCKTMGAM_CDS_0043,saurus - VCKTMGAM_CDS_0043 - hypothetical protein,infector - IHDRJJQR_CDS_0048,infector - IHDRJJQR_CDS_0048 - thymidylate synthase
saurus,Saurus_contig_1,28870,27316,infector,Infector_contig_1,28917,28086,80.5,1.53E-145,DNA helicase,VCKTMGAM_CDS_0048,DNA helicase,IHDRJJQR_CDS_0053,saurus - VCKTMGAM_CDS_0048,saurus - VCKTMGAM_CDS_0048 - DNA helicase,infector - IHDRJJQR_CDS_0053,infector - IHDRJJQR_CDS_0053 - DNA helicase
saurus,Saurus_contig_1,30792,29052,infector,Infector_contig_1,31762,29989,85.5,4.05E-296,DNA polymerase,VCKTMGAM_CDS_0050,DNA polymerase,IHDRJJQR_CDS_0057,saurus - VCKTMGAM_CDS_0050,saurus - VCKTMGAM_CDS_0050 - DNA polymerase,infector - IHDRJJQR_CDS_0057,infector - IHDRJJQR_CDS_0057 - DNA polymerase
saurus,Saurus_contig_1,41839,42427,infector,Infector_contig_1,45607,46018,77.8,8.63E-71,hypothetical protein,VCKTMGAM_CDS_0074,hypothetical protein,IHDRJJQR_CDS_0097,saurus - VCKTMGAM_CDS_0074,saurus - VCKTMGAM_CDS_0074 - hypothetical protein,infector - IHDRJJQR_CDS_0097,infector - IHDRJJQR_CDS_0097 - hypothetical protein
saurus,Saurus_contig_1,19597,19894,infector,Infector_contig_1,20388,20685,73.4,7.67E-51,outer membrane protein,VCKTMGAM_CDS_0030,outer membrane protein,IHDRJJQR_CDS_0035,saurus - VCKTMGAM_CDS_0030,saurus - VCKTMGAM_CDS_0030 - outer membrane protein,infector - IHDRJJQR_CDS_0035,infector - IHDRJJQR_CDS_0035 - outer membrane protein
saurus,Saurus_contig_1,31468,30988,infector,Infector_contig_1,32238,31761,82.5,2.56E-50,hypothetical protein,VCKTMGAM_CDS_0052,DNA polymerase,IHDRJJQR_CDS_0057,saurus - VCKTMGAM_CDS_0052,saurus - VCKTMGAM_CDS_0052 - hypothetical protein,infector - IHDRJJQR_CDS_0057,infector - IHDRJJQR_CDS_0057 - DNA polymerase
saurus,Saurus_contig_1,33477,33054,infector,Infector_contig_1,33977,33611,56,1.43E-39,hypothetical protein,VCKTMGAM_CDS_0057,hypothetical protein,IHDRJJQR_CDS_0064,saurus - VCKTMGAM_CDS_0057,saurus - VCKTMGAM_CDS_0057 - hypothetical protein,infector - IHDRJJQR_CDS_0064,infector - IHDRJJQR_CDS_0064 - hypothetical protein
saurus,Saurus_contig_1,33662,33428,infector,Infector_contig_1,34207,33973,71.4,5.82E-36,hypothetical protein,VCKTMGAM_CDS_0057,hypothetical protein,IHDRJJQR_CDS_0064,saurus - VCKTMGAM_CDS_0057,saurus - VCKTMGAM_CDS_0057 - hypothetical protein,infector - IHDRJJQR_CDS_0064,infector - IHDRJJQR_CDS_0064 - hypothetical protein
saurus,Saurus_contig_1,35407,34039,infector,Infector_contig_1,35744,34901,66,8.29E-112,exonuclease,VCKTMGAM_CDS_0060,exonuclease,IHDRJJQR_CDS_0068,saurus - VCKTMGAM_CDS_0060,saurus - VCKTMGAM_CDS_0060 - exonuclease,infector - IHDRJJQR_CDS_0068,infector - IHDRJJQR_CDS_0068 - exonuclease
saurus,Saurus_contig_1,37208,36653,infector,Infector_contig_1,37785,37092,53.2,2.72E-61,hypothetical protein,VCKTMGAM_CDS_0064,hypothetical protein,IHDRJJQR_CDS_0074,saurus - VCKTMGAM_CDS_0064,saurus - VCKTMGAM_CDS_0064 - hypothetical protein,infector - IHDRJJQR_CDS_0074,infector - IHDRJJQR_CDS_0074 - hypothetical protein
saurus,Saurus_contig_1,21451,21745,infector,Infector_contig_1,22221,22539,82.4,2.21E-47,hypothetical protein,VCKTMGAM_CDS_0035,hypothetical protein,IHDRJJQR_CDS_0041,saurus - VCKTMGAM_CDS_0035,saurus - VCKTMGAM_CDS_0035 - hypothetical protein,infector - IHDRJJQR_CDS_0041,infector - IHDRJJQR_CDS_0041 - hypothetical protein
saurus,Saurus_contig_1,22200,22512,infector,Infector_contig_1,22850,23282,77.6,4.38E-51,Rz-like spanin,VCKTMGAM_CDS_0037,Rz-like spanin,IHDRJJQR_CDS_0043,saurus - VCKTMGAM_CDS_0037,saurus - VCKTMGAM_CDS_0037 - Rz-like spanin,infector - IHDRJJQR_CDS_0043,infector - IHDRJJQR_CDS_0043 - Rz-like spanin
saurus,Saurus_contig_1,24120,23640,infector,Infector_contig_1,24900,24492,69.69,2.93E-57,DNA helicase,VCKTMGAM_CDS_0040,dCMP deaminase,IHDRJJQR_CDS_0046,saurus - VCKTMGAM_CDS_0040,saurus - VCKTMGAM_CDS_0040 - DNA helicase,infector - IHDRJJQR_CDS_0046,infector - IHDRJJQR_CDS_0046 - dCMP deaminase
saurus,Saurus_contig_1,26382,25977,infector,Infector_contig_1,27463,26566,90.9,2.44E-80,nucleotide pyrophosphohydrolase,VCKTMGAM_CDS_0044,nucleotide pyrophosphohydrolase,IHDRJJQR_CDS_0049,saurus - VCKTMGAM_CDS_0044,saurus - VCKTMGAM_CDS_0044 - nucleotide pyrophosphohydrolase,infector - IHDRJJQR_CDS_0049,infector - IHDRJJQR_CDS_0049 - nucleotide pyrophosphohydrolase
saurus,Saurus_contig_1,27239,26870,infector,Infector_contig_1,28024,27664,68.89,3.91E-37,hypothetical protein,VCKTMGAM_CDS_0047,hypothetical protein,IHDRJJQR_CDS_0052,saurus - VCKTMGAM_CDS_0047,saurus - VCKTMGAM_CDS_0047 - hypothetical protein,infector - IHDRJJQR_CDS_0052,infector - IHDRJJQR_CDS_0052 - hypothetical protein
saurus,Saurus_contig_1,40445,41471,infector,Infector_contig_1,40468,42103,85,5.19E-209,DNA primase,VCKTMGAM_CDS_0071,DNA primase,IHDRJJQR_CDS_0081,saurus - VCKTMGAM_CDS_0071,saurus - VCKTMGAM_CDS_0071 - DNA primase,infector - IHDRJJQR_CDS_0081,infector - IHDRJJQR_CDS_0081 - DNA primase
saurus,Saurus_contig_1,41427,41550,infector,Infector_contig_1,42059,42182,85.2,6.46E-18,hypothetical protein,VCKTMGAM_CDS_0072,hypothetical protein,IHDRJJQR_CDS_0082,saurus - VCKTMGAM_CDS_0072,saurus - VCKTMGAM_CDS_0072 - hypothetical protein,infector - IHDRJJQR_CDS_0082,infector - IHDRJJQR_CDS_0082 - hypothetical protein
saurus,Saurus_contig_1,42568,42418,infector,Infector_contig_1,47766,47568,90.9,0.0001139,hypothetical protein,VCKTMGAM_CDS_0074,hypothetical protein,IHDRJJQR_CDS_0101,saurus - VCKTMGAM_CDS_0074,saurus - VCKTMGAM_CDS_0074 - hypothetical protein,infector - IHDRJJQR_CDS_0101,infector - IHDRJJQR_CDS_0101 - hypothetical protein
saurus,Saurus_contig_1,6542,6971,infector,Infector_contig_1,6316,6424,71.8,1.67E-10,tail terminator,VCKTMGAM_CDS_0012,hypothetical protein,IHDRJJQR_CDS_0017,saurus - VCKTMGAM_CDS_0012,saurus - VCKTMGAM_CDS_0012 - tail terminator,infector - IHDRJJQR_CDS_0017,infector - IHDRJJQR_CDS_0017 - hypothetical protein
saurus,Saurus_contig_1,7493,8300,infector,Infector_contig_1,6747,8082,79.5,3.25E-143,minor tail protein,VCKTMGAM_CDS_0015,minor tail protein,IHDRJJQR_CDS_0020,saurus - VCKTMGAM_CDS_0015,saurus - VCKTMGAM_CDS_0015 - minor tail protein,infector - IHDRJJQR_CDS_0020,infector - IHDRJJQR_CDS_0020 - minor tail protein
saurus,Saurus_contig_1,9528,11637,infector,Infector_contig_1,9420,11829,77.1,0,tail length tape measure protein,VCKTMGAM_CDS_0019,tail length tape measure protein,IHDRJJQR_CDS_0024,saurus - VCKTMGAM_CDS_0019,saurus - VCKTMGAM_CDS_0019 - tail length tape measure protein,infector - IHDRJJQR_CDS_0024,infector - IHDRJJQR_CDS_0024 - tail length tape measure protein
saurus,Saurus_contig_1,35660,35450,infector,Infector_contig_1,36174,35982,64.9,2.25E-19,hypothetical protein,VCKTMGAM_CDS_0061,hypothetical protein,IHDRJJQR_CDS_0071,saurus - VCKTMGAM_CDS_0061,saurus - VCKTMGAM_CDS_0061 - hypothetical protein,infector - IHDRJJQR_CDS_0071,infector - IHDRJJQR_CDS_0071 - hypothetical protein
saurus,Saurus_contig_1,38600,37778,infector,Infector_contig_1,39211,38641,63.4,3.61E-63,hypothetical protein,VCKTMGAM_CDS_0066,hypothetical protein,IHDRJJQR_CDS_0078,saurus - VCKTMGAM_CDS_0066,saurus - VCKTMGAM_CDS_0066 - hypothetical protein,infector - IHDRJJQR_CDS_0078,infector - IHDRJJQR_CDS_0078 - hypothetical protein
saurus,Saurus_contig_1,44774,44918,infector,Infector_contig_1,48358,48499,58.9,1.96E-11,hypothetical protein,VCKTMGAM_CDS_0084,hypothetical protein,IHDRJJQR_CDS_0105,saurus - VCKTMGAM_CDS_0084,saurus - VCKTMGAM_CDS_0084 - hypothetical protein,infector - IHDRJJQR_CDS_0105,infector - IHDRJJQR_CDS_0105 - hypothetical protein
saurus,Saurus_contig_1,1557,1842,infector,Infector_contig_1,1410,1713,80.2,1.91E-47,portal protein,VCKTMGAM_CDS_0003,portal protein,IHDRJJQR_CDS_0005,saurus - VCKTMGAM_CDS_0003,saurus - VCKTMGAM_CDS_0003 - portal protein,infector - IHDRJJQR_CDS_0005,infector - IHDRJJQR_CDS_0005 - portal protein
saurus,Saurus_contig_1,19893,20571,infector,Infector_contig_1,20684,21077,72,3.70E-59,membrane associated protein,VCKTMGAM_CDS_0031,hypothetical protein,IHDRJJQR_CDS_0036,saurus - VCKTMGAM_CDS_0031,saurus - VCKTMGAM_CDS_0031 - membrane associated protein,infector - IHDRJJQR_CDS_0036,infector - IHDRJJQR_CDS_0036 - hypothetical protein
saurus,Saurus_contig_1,43010,42680,infector,Infector_contig_1,43629,43254,79,7.87E-56,hypothetical protein,VCKTMGAM_CDS_0076,hypothetical protein,IHDRJJQR_CDS_0087,saurus - VCKTMGAM_CDS_0076,saurus - VCKTMGAM_CDS_0076 - hypothetical protein,infector - IHDRJJQR_CDS_0087,infector - IHDRJJQR_CDS_0087 - hypothetical protein
saurus,Saurus_contig_1,6125,6542,infector,Infector_contig_1,6150,6345,71.6,1.31E-22,hypothetical protein,VCKTMGAM_CDS_0011,hypothetical protein,IHDRJJQR_CDS_0016,saurus - VCKTMGAM_CDS_0011,saurus - VCKTMGAM_CDS_0011 - hypothetical protein,infector - IHDRJJQR_CDS_0016,infector - IHDRJJQR_CDS_0016 - hypothetical protein
saurus,Saurus_contig_1,8333,8765,infector,Infector_contig_1,8113,8545,79,5.52E-76,Tail assembly chaperone,VCKTMGAM_CDS_0016,Tail assembly chaperone,IHDRJJQR_CDS_0021,saurus - VCKTMGAM_CDS_0016,saurus - VCKTMGAM_CDS_0016 - Tail assembly chaperone,infector - IHDRJJQR_CDS_0021,infector - IHDRJJQR_CDS_0021 - Tail assembly chaperone
saurus,Saurus_contig_1,13623,14733,infector,Infector_contig_1,13379,13610,68,0.0001186,tail fiber protein,VCKTMGAM_CDS_0024,hypothetical protein,IHDRJJQR_CDS_0028,saurus - VCKTMGAM_CDS_0024,saurus - VCKTMGAM_CDS_0024 - tail fiber protein,infector - IHDRJJQR_CDS_0028,infector - IHDRJJQR_CDS_0028 - hypothetical protein
saurus,Saurus_contig_1,15214,16144,infector,Infector_contig_1,16482,16914,65,3.27E-61,minor tail protein,VCKTMGAM_CDS_0026,minor tail protein,IHDRJJQR_CDS_0033,saurus - VCKTMGAM_CDS_0026,saurus - VCKTMGAM_CDS_0026 - minor tail protein,infector - IHDRJJQR_CDS_0033,infector - IHDRJJQR_CDS_0033 - minor tail protein
saurus,Saurus_contig_1,45193,45703,infector,Infector_contig_1,48785,49415,81.69,5.78E-97,terminase small subunit,VCKTMGAM_CDS_0086,terminase small subunit,IHDRJJQR_CDS_0107,saurus - VCKTMGAM_CDS_0086,saurus - VCKTMGAM_CDS_0086 - terminase small subunit,infector - IHDRJJQR_CDS_0107,infector - IHDRJJQR_CDS_0107 - terminase small subunit
saurus,Saurus_contig_1,0,666,patchman,Patchman_contig_1,0,1002,95.4,2.22E-157,terminase large subunit,VCKTMGAM_CDS_0001,terminase large subunit,QLZSKYRQ_CDS_0001,saurus - VCKTMGAM_CDS_0001,saurus - VCKTMGAM_CDS_0001 - terminase large subunit,patchman - QLZSKYRQ_CDS_0001,patchman - QLZSKYRQ_CDS_0001 - terminase large subunit
saurus,Saurus_contig_1,2934,3735,patchman,Patchman_contig_1,3023,3371,93.6,2.14E-44,head scaffolding protein,VCKTMGAM_CDS_0005,hypothetical protein,QLZSKYRQ_CDS_0006,saurus - VCKTMGAM_CDS_0005,saurus - VCKTMGAM_CDS_0005 - head scaffolding protein,patchman - QLZSKYRQ_CDS_0006,patchman - QLZSKYRQ_CDS_0006 - hypothetical protein
saurus,Saurus_contig_1,5158,5560,patchman,Patchman_contig_1,5181,5508,42.1,3.77E-16,hypothetical protein,VCKTMGAM_CDS_0009,hypothetical protein,QLZSKYRQ_CDS_0011,saurus - VCKTMGAM_CDS_0009,saurus - VCKTMGAM_CDS_0009 - hypothetical protein,patchman - QLZSKYRQ_CDS_0011,patchman - QLZSKYRQ_CDS_0011 - hypothetical protein
saurus,Saurus_contig_1,21451,21745,patchman,Patchman_contig_1,22050,22368,82.4,2.06E-47,hypothetical protein,VCKTMGAM_CDS_0035,hypothetical protein,QLZSKYRQ_CDS_0038,saurus - VCKTMGAM_CDS_0035,saurus - VCKTMGAM_CDS_0035 - hypothetical protein,patchman - QLZSKYRQ_CDS_0038,patchman - QLZSKYRQ_CDS_0038 - hypothetical protein
saurus,Saurus_contig_1,22200,22512,patchman,Patchman_contig_1,22627,23110,77.4,2.03E-50,Rz-like spanin,VCKTMGAM_CDS_0037,Rz-like spanin,QLZSKYRQ_CDS_0040,saurus - VCKTMGAM_CDS_0037,saurus - VCKTMGAM_CDS_0037 - Rz-like spanin,patchman - QLZSKYRQ_CDS_0040,patchman - QLZSKYRQ_CDS_0040 - Rz-like spanin
saurus,Saurus_contig_1,11606,12074,patchman,Patchman_contig_1,11700,11994,64.2,1.14E-39,tail length tape measure protein,VCKTMGAM_CDS_0020,tail length tape measure protein,QLZSKYRQ_CDS_0024,saurus - VCKTMGAM_CDS_0020,saurus - VCKTMGAM_CDS_0020 - tail length tape measure protein,patchman - QLZSKYRQ_CDS_0024,patchman - QLZSKYRQ_CDS_0024 - tail length tape measure protein
saurus,Saurus_contig_1,13623,14733,patchman,Patchman_contig_1,13543,13768,68,0.0001106,tail fiber protein,VCKTMGAM_CDS_0024,hypothetical protein,QLZSKYRQ_CDS_0027,saurus - VCKTMGAM_CDS_0024,saurus - VCKTMGAM_CDS_0024 - tail fiber protein,patchman - QLZSKYRQ_CDS_0027,patchman - QLZSKYRQ_CDS_0027 - hypothetical protein
saurus,Saurus_contig_1,16496,19598,patchman,Patchman_contig_1,16753,20251,74,0,central tail fiber J,VCKTMGAM_CDS_0029,central tail fiber J,QLZSKYRQ_CDS_0032,saurus - VCKTMGAM_CDS_0029,saurus - VCKTMGAM_CDS_0029 - central tail fiber J,patchman - QLZSKYRQ_CDS_0032,patchman - QLZSKYRQ_CDS_0032 - central tail fiber J
saurus,Saurus_contig_1,24977,24116,patchman,Patchman_contig_1,25621,24751,83.9,5.70E-171,dCMP deaminase,VCKTMGAM_CDS_0041,dCMP deaminase,QLZSKYRQ_CDS_0043,saurus - VCKTMGAM_CDS_0041,saurus - VCKTMGAM_CDS_0041 - dCMP deaminase,patchman - QLZSKYRQ_CDS_0043,patchman - QLZSKYRQ_CDS_0043 - dCMP deaminase
saurus,Saurus_contig_1,25981,25462,patchman,Patchman_contig_1,26578,26113,63.2,4.18E-50,hypothetical protein,VCKTMGAM_CDS_0043,phosphofructokinase,QLZSKYRQ_CDS_0045,saurus - VCKTMGAM_CDS_0043,saurus - VCKTMGAM_CDS_0043 - hypothetical protein,patchman - QLZSKYRQ_CDS_0045,patchman - QLZSKYRQ_CDS_0045 - phosphofructokinase
saurus,Saurus_contig_1,5563,6124,patchman,Patchman_contig_1,5511,6066,82,3.18E-102,head-tail adaptor Ad1,VCKTMGAM_CDS_0010,head-tail adaptor Ad1,QLZSKYRQ_CDS_0012,saurus - VCKTMGAM_CDS_0010,saurus - VCKTMGAM_CDS_0010 - head-tail adaptor Ad1,patchman - QLZSKYRQ_CDS_0012,patchman - QLZSKYRQ_CDS_0012 - head-tail adaptor Ad1
saurus,Saurus_contig_1,21725,22046,patchman,Patchman_contig_1,22404,22644,81,3.54E-38,hypothetical protein,VCKTMGAM_CDS_0036,hypothetical protein,QLZSKYRQ_CDS_0039,saurus - VCKTMGAM_CDS_0036,saurus - VCKTMGAM_CDS_0036 - hypothetical protein,patchman - QLZSKYRQ_CDS_0039,patchman - QLZSKYRQ_CDS_0039 - hypothetical protein
saurus,Saurus_contig_1,22478,22961,patchman,Patchman_contig_1,23106,23559,82,2.37E-84,endolysin,VCKTMGAM_CDS_0038,endolysin,QLZSKYRQ_CDS_0041,saurus - VCKTMGAM_CDS_0038,saurus - VCKTMGAM_CDS_0038 - endolysin,patchman - QLZSKYRQ_CDS_0041,patchman - QLZSKYRQ_CDS_0041 - endolysin
saurus,Saurus_contig_1,23641,23179,patchman,Patchman_contig_1,24238,23509,72.1,1.21E-71,hypothetical protein,VCKTMGAM_CDS_0039,endolysin,QLZSKYRQ_CDS_0041,saurus - VCKTMGAM_CDS_0039,saurus - VCKTMGAM_CDS_0039 - hypothetical protein,patchman - QLZSKYRQ_CDS_0041,patchman - QLZSKYRQ_CDS_0041 - endolysin
saurus,Saurus_contig_1,31677,31560,patchman,Patchman_contig_1,32433,32319,76.9,1.28E-10,hypothetical protein,VCKTMGAM_CDS_0053,hypothetical protein,QLZSKYRQ_CDS_0057,saurus - VCKTMGAM_CDS_0053,saurus - VCKTMGAM_CDS_0053 - hypothetical protein,patchman - QLZSKYRQ_CDS_0057,patchman - QLZSKYRQ_CDS_0057 - hypothetical protein
saurus,Saurus_contig_1,33477,33054,patchman,Patchman_contig_1,33909,33618,63.4,4.53E-26,hypothetical protein,VCKTMGAM_CDS_0057,hypothetical protein,QLZSKYRQ_CDS_0060,saurus - VCKTMGAM_CDS_0057,saurus - VCKTMGAM_CDS_0057 - hypothetical protein,patchman - QLZSKYRQ_CDS_0060,patchman - QLZSKYRQ_CDS_0060 - hypothetical protein
saurus,Saurus_contig_1,34037,33743,patchman,Patchman_contig_1,34593,34218,78.9,1.54E-42,hypothetical protein,VCKTMGAM_CDS_0059,hypothetical protein,QLZSKYRQ_CDS_0062,saurus - VCKTMGAM_CDS_0059,saurus - VCKTMGAM_CDS_0059 - hypothetical protein,patchman - QLZSKYRQ_CDS_0062,patchman - QLZSKYRQ_CDS_0062 - hypothetical protein
saurus,Saurus_contig_1,8333,8765,patchman,Patchman_contig_1,8279,8564,72.2,2.54E-42,Tail assembly chaperone,VCKTMGAM_CDS_0016,Tail assembly chaperone,QLZSKYRQ_CDS_0018,saurus - VCKTMGAM_CDS_0016,saurus - VCKTMGAM_CDS_0016 - Tail assembly chaperone,patchman - QLZSKYRQ_CDS_0018,patchman - QLZSKYRQ_CDS_0018 - Tail assembly chaperone
